"location","county","date","visitor","algaeobserved","algalid","cyanobacteriadominant","toxinpresent","mcvalue","mcqualifier","cylvalue","cylqualifier","anavalue","anaqualifier","saxvalue","saxqualifier","nodvalue","nodqualifier","othertoxins","comments","datetime","latitude","longitude","sampledepth","picurl"
"Crescent Lake - Crescent City Public Boat Ramp","Putnam",2022-09-12,"SJRWMD","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",0.38,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",0.22,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.22 I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.); Nodularin-R: not detected; Saxitoxins: not detected","Hot sunny",2022-09-12 13:08:00,29.42829207,-81.50628926,0.306,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6104/attachments/2594?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"Sawgrass Lake - from CWC dock","Lake",2022-09-08,"CEROC","Yes","Co-dominant taxa were: Microcystis aeruginosa and Microcystis wesenbergii","Yes","Yes",0.37,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected","90s  overcast",2022-09-08 16:33:00,28.4336193697527,-81.689153239131,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6090/attachments/2576?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"Lake Monroe - Center (LMAC)","Volusia",2022-09-08,"SJRWMD","No","Dominant taxon: Microcystis aeruginosa","Yes","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected",,2022-09-08 16:25:00,28.83496,-81.27091,0.3,
"Lake Monroe - NW Corner Under I-4","Volusia",2022-09-08,"CEROC","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected","Sunny, clear",2022-09-08 15:37:00,28.8688483,-81.2860833,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6094/attachments/2579?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"Lake Jesup - Center (OW-CTR)","Seminole",2022-09-08,"SJRWMD","Yes","Co-dominant taxa were: Microcystis aeruginosa and Cylindrospermopsis raciborskii","Yes","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected",,2022-09-08 14:17:00,28.7268,-81.2111,0.3,
"Trout Creek - Trout Creek Park Boat Ramp","StJohns",2022-09-08,"SJRWMD","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected",,2022-09-08 12:16:00,29.9848577,-81.56373699,0.314,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6092/attachments/2578?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"Lake Christie - NE Shore","Orange",2022-09-07,"CEROC","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected","Sunny, cloudy ",2022-09-07 17:40:00,28.440981,-81.407599,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6087/attachments/2569?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"Lake Estelle - Dorchester and Mills","Orange",2022-09-06,"CEROC","Yes","Dominant taxon: Microcystis aeruginosa","Yes","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected","90s partly cloudy",2022-09-06 19:22:00,28.5772368684411,-81.363443210721,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6063/attachments/2558?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"Lake Mann - McQueen Park","Orange",2022-09-06,"CEROC","Yes","Dominant taxon: Planktolyngbya limnetica","Yes","Yes",,,0.46,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.46; Nodularin-R: not detected","90s partly cloudy",2022-09-06 18:32:00,28.5344744939357,-81.4235130418092,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6062/attachments/2556?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"Swimming Pen Creek - Whitey's Fish Camp","Clay",2022-09-01,"NEROC","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",0.41,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected",,2022-09-01 16:55:00,30.1010309,-81.7464447,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6038/attachments/2536?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"Lake Harris - S of Monkey Island","Lake",2022-09-01,"CEROC","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected","Sunny, breezy, clear ",2022-09-01 16:53:00,28.7992834,-81.870783,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6042/attachments/2547?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"Doctors Lake - Mill Cove","Clay",2022-09-01,"NEROC","Yes","mixed algae; no dominant species in sample","No","Yes",0.33,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected",,2022-09-01 16:25:00,30.1241541,-81.7282182,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6037/attachments/2533?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"Lake Griffin - South Lobe","Lake",2022-09-01,"CEROC","No","Dominant taxon: Microcystis aeruginosa","Yes","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected","Sunny, clear",2022-09-01 16:24:00,28.8251933,-81.8641526,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6041/attachments/2545?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"Doctors Lake - end of Lawrence Rd","Clay",2022-09-01,"NEROC","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",0.42,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected",,2022-09-01 16:05:00,30.1294745,-81.7512158,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6036/attachments/2530?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"Doctors Lake - Near Lucy Branch","Clay",2022-09-01,"NEROC","Yes","mixed algae; no dominant species in sample","No","Yes",0.47,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected",,2022-09-01 15:50:00,30.1399607,-81.743935,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6035/attachments/2527?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"Doctors Lake - at Camp Echockotee","Clay",2022-09-01,"NEROC","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",0.29,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected",,2022-09-01 15:25:00,30.1503776,-81.7248143,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6034/attachments/2524?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"St. Johns River - at Buckman Bridge fenders","Duval",2022-09-01,"NEROC","Yes","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected",,2022-09-01 14:55:00,30.1907955,-81.6679341,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6033/attachments/2521?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"St. Johns River - 2930 SR 13","StJohns",2022-09-01,"NEROC","Yes","Dominant taxon: Microcystis aeruginosa","Yes","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected","Cloudy",2022-09-01 13:55:00,30.0503822,-81.6697371,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6032/attachments/2518?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"Lake Speer - NW Lobe","Orange",2022-08-31,"County","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",0.59,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected",,2022-08-31 14:00:00,28.483104,-81.602176,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6030/attachments/2512?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"Lake Washington - 0.8 miles east of weir","Brevard",2022-08-30,"SJRWMD","Yes","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected","Bright green bloom observed throughout surface and column",2022-08-30 15:25:00,28.16346596,-80.75552325,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6025/attachments/2502?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"Bull Creek - near fish camp","Flagler",2022-08-30,"SJRWMD","Yes","Dominant taxon: Microcystis aeruginosa","Yes","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected","Overcast, humid",2022-08-30 13:35:00,29.42407302,-81.43613874,0.307,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6020/attachments/2492?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"Lake Washington - Center (LWC)","Brevard",2022-08-30,"SJRWMD","Yes","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected","Bloom observed as green scum throughout surface and in column",2022-08-30 13:17:00,28.142439,-80.746111,0.307,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6024/attachments/2500?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"Lake Washington - Boat Ramp","Brevard",2022-08-30,"SJRWMD","Yes","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected","Bloom observed, Green algal scum throughout surface",2022-08-30 12:35:00,28.1474585,-80.73444517,0.303,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6023/attachments/2499?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"Crescent Lake - near Shell Bluff","Flagler",2022-08-30,"SJRWMD","No","Dominant taxon: Microcystis aeruginosa","Yes","Yes",,,0.22,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.22 I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.); Nodularin-R: not detected; Saxitoxins: not detected",,2022-08-30 12:23:00,29.50052139,-81.4989436,0.297,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6019/attachments/2491?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"Fish Lake - Sexton Park","Osceola",2022-08-29,"CEROC","No","mixed algae; no dominant species in sample","No","Yes",,,0.14,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.14 I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.); Nodularin-R: not detected","Overcast",2022-08-29 18:17:00,28.2721808,-81.33977,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6017/attachments/2485?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"Bivens Lake - outflow at US441","Alachua",2022-08-29,"County","Yes","Dominant taxon: Cylindrospermopsis raciborskii","Yes","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected",,2022-08-29 16:45:00,29.62163,-82.34003,0.5,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6026/attachments/2503?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"Lake Estelle - Dorchester and Mills","Orange",2022-08-29,"CEROC","No","Dominant taxon: Microcystis aeruginosa","Yes","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected","Overcast, breezy",2022-08-29 16:29:00,28.57692,-81.36356,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6014/attachments/2484?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"Georges Lake - Center","Putnam",2022-08-29,"SJRWMD","No","Dominant taxon: Aphanizomenon flos-aquae","Yes","Yes",0.12,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected",,2022-08-29 12:29:00,29.79914328,-81.84901781,0.304,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6013/attachments/2483?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"Guana Lake - 400 m N of Ramp","StJohns",2022-08-25,"NEROC","Yes","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected",,2022-08-25 14:33:00,30.1124312,-81.3500847,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6005/attachments/2464?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"Lake Monroe - Center (LMAC)","Volusia",2022-08-25,"SJRWMD","No","mixed algae; no dominant species in sample","Yes","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected","Sunny and light wind",2022-08-25 13:47:00,28.83496,-81.27091,0.3,
"Lake Runnymede - Sam Pan Way","Osceola",2022-08-24,"CEROC","Yes","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected","Sunny. Water green",2022-08-24 18:28:00,28.256066,-81.261975,0.3,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6003/attachments/2461?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
"Lake Jesup - Center (OW-CTR)","Seminole",2022-08-24,"SJRWMD","Yes","Dominant taxon: Microcystis aeruginosa","Yes","Yes",,,0.1,"I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.)",,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: 0.10 I (I qualifier indicates that the reported value is between the laboratory method detection limit and the laboratory practical quantitation limit.); Nodularin-R: not detected; Saxitoxins: not detected",,2022-08-24 14:36:00,28.7268,-81.2111,0.3,
"Stick Marsh - North (STKM)","IndianRiver",2022-08-24,"SJRWMD","No","mixed algae; no dominant species in sample","No","No",,,,,,,,,,,"Anatoxin-a: not detected; Cylindrospermopsin: not detected; Nodularin-R: not detected; Saxitoxins: not detected",,2022-08-24 14:30:00,27.81065,-80.724854,0.307,"https://services1.arcgis.com/nRHtyn3uE1kyzoYc/ArcGIS/rest/services/service_c1026ff3b55f468d9f2edd834cb807f8/FeatureServer/0/6000/attachments/2456?token=tnY2oYKmeSOlfKwiOgR1Gvf9el92ammjLAHKRh_vIRPIRMcBADUI0_-yJklzB03C187xKrZGrIM4AurUdtforGCExk1OI5st577P1qcsaNbyrb8D0-MXxwv8ORbW1v-HU7oEwNtaWN_z_oghgLZ24jYeNButlwrVDLmQUSaDAVddJa3FVKm6k-_f_MRH0WGm"
